,Year,Month,County,Category
2140,104,11,臺東縣台東市,機車
2141,105,1,臺東縣台東市,機車
2142,105,1,臺東縣台東市,機車
2143,105,1,臺東縣台東市,機車
2144,105,2,臺東縣台東市,機車
2145,105,3,臺東縣台東市,機車
2146,105,5,臺東縣台東市,機車
2147,105,7,臺東縣台東市,機車
2148,105,10,臺東縣台東市,機車
2149,105,12,臺東縣台東市,機車
2150,106,2,臺東縣台東市,機車
2151,106,4,臺東縣台東市,機車
2152,101,2,雲林縣四湖鄉,機車
2153,101,4,雲林縣四湖鄉,機車
2154,101,7,雲林縣四湖鄉,機車
2155,102,9,雲林縣四湖鄉,機車
2156,102,10,雲林縣四湖鄉,機車
2157,103,11,雲林縣四湖鄉,機車
2158,104,4,雲林縣四湖鄉,機車
2159,104,9,雲林縣四湖鄉,機車
2160,105,8,雲林縣四湖鄉,機車
2161,105,9,雲林縣四湖鄉,機車
2162,109,1,雲林縣四湖鄉,機車
2163,109,3,雲林縣四湖鄉,機車
2164,110,1,雲林縣四湖鄉,機車
2165,110,5,雲林縣四湖鄉,機車
2166,101,4,臺中市外埔區,機車
2167,101,7,臺中市外埔區,機車
2168,101,12,臺中市外埔區,機車
2169,107,9,臺中市外埔區,機車
2170,108,12,臺中市外埔區,機車
2171,109,3,臺中市外埔區,機車
2172,109,5,臺中市外埔區,機車
2173,110,2,臺中市外埔區,機車
2174,101,1,高雄市左營區,機車
2175,101,2,高雄市左營區,機車
2176,101,6,高雄市左營區,機車
2177,101,6,高雄市左營區,機車
2178,101,6,高雄市左營區,機車
2179,101,9,高雄市左營區,機車
2180,101,10,高雄市左營區,機車
2181,102,4,高雄市左營區,機車
2182,102,9,高雄市左營區,機車
2183,102,11,高雄市左營區,機車
2184,102,12,高雄市左營區,機車
2185,103,3,高雄市左營區,機車
2186,103,5,高雄市左營區,機車
2187,103,6,高雄市左營區,機車
2188,103,9,高雄市左營區,機車
2189,104,2,高雄市左營區,機車
2190,104,5,高雄市左營區,機車
2191,104,5,高雄市左營區,機車
2192,105,7,高雄市左營區,機車
2193,106,6,高雄市左營區,機車
2194,106,8,高雄市左營區,機車
2195,106,8,高雄市左營區,機車
2196,107,1,高雄市左營區,機車
2197,107,7,高雄市左營區,機車
2198,107,12,高雄市左營區,機車
2199,108,4,高雄市左營區,機車
2200,108,8,高雄市左營區,機車
2201,108,9,高雄市左營區,機車
2202,108,9,高雄市左營區,機車
2203,108,12,高雄市左營區,機車
2204,109,2,高雄市左營區,機車
2205,109,6,高雄市左營區,機車
2206,109,6,高雄市左營區,機車
2207,109,7,高雄市左營區,機車
2208,109,11,高雄市左營區,機車
2209,110,3,高雄市左營區,機車
2210,110,5,高雄市左營區,機車
2211,110,10,高雄市左營區,機車
2212,110,12,高雄市左營區,機車
2213,110,12,高雄市左營區,機車
2214,102,3,臺南市左鎮區,機車
2215,105,4,臺南市左鎮區,機車
2216,105,12,臺南市左鎮區,機車
2217,106,6,臺南市左鎮區,機車
2218,106,6,臺南市左鎮區,機車
2219,107,3,臺南市左鎮區,機車
2220,108,3,臺南市左鎮區,機車
2221,108,10,臺南市左鎮區,機車
2222,110,3,臺南市左鎮區,機車
2223,110,8,臺南市左鎮區,機車
2224,103,1,嘉義縣布袋鎮,機車
2225,103,10,嘉義縣布袋鎮,機車
2226,106,5,嘉義縣布袋鎮,機車
2227,106,5,嘉義縣布袋鎮,機車
2228,106,9,嘉義縣布袋鎮,機車
2229,107,12,嘉義縣布袋鎮,機車
2230,107,12,嘉義縣布袋鎮,機車
2231,109,2,嘉義縣布袋鎮,機車
2232,109,4,嘉義縣布袋鎮,機車
2233,110,1,嘉義縣布袋鎮,機車
2234,110,9,嘉義縣布袋鎮,機車
2235,101,3,新北市平溪區,機車
2236,103,10,新北市平溪區,機車
2237,105,8,新北市平溪區,機車
2238,101,2,桃園縣平鎮市,機車
2239,101,5,桃園縣平鎮市,機車
2240,101,7,桃園縣平鎮市,機車
2241,101,8,桃園縣平鎮市,機車
2242,101,10,桃園縣平鎮市,機車
2243,101,11,桃園縣平鎮市,機車
2244,101,11,桃園縣平鎮市,機車
2245,101,11,桃園縣平鎮市,機車
2246,102,5,桃園縣平鎮市,機車
2247,102,6,桃園縣平鎮市,機車
2248,102,9,桃園縣平鎮市,機車
2249,102,9,桃園縣平鎮市,機車
2250,102,11,桃園縣平鎮市,機車
2251,103,1,桃園縣平鎮市,機車
2252,103,3,桃園縣平鎮市,機車
2253,103,4,桃園縣平鎮市,機車
2254,103,7,桃園縣平鎮市,機車
2255,103,8,桃園縣平鎮市,機車
2256,104,2,桃園市平鎮區,機車
2257,104,4,桃園市平鎮區,機車
2258,104,5,桃園市平鎮區,機車
2259,104,6,桃園市平鎮區,機車
2260,104,8,桃園市平鎮區,機車
2261,104,9,桃園市平鎮區,機車
2262,104,9,桃園市平鎮區,機車
2263,104,11,桃園市平鎮區,機車
2264,105,6,桃園市平鎮區,機車
2265,105,7,桃園市平鎮區,機車
2266,105,12,桃園市平鎮區,機車
2267,105,12,桃園市平鎮區,機車
2268,106,8,桃園市平鎮區,機車
2269,106,9,桃園市平鎮區,機車
2270,107,1,桃園市平鎮區,機車
2271,107,7,桃園市平鎮區,機車
2272,107,8,桃園市平鎮區,機車
2273,108,1,桃園市平鎮區,機車
2274,108,4,桃園市平鎮區,機車
2275,108,8,桃園市平鎮區,機車
2276,108,12,桃園市平鎮區,機車
2277,109,1,桃園市平鎮區,機車
2278,109,2,桃園市平鎮區,機車
2279,109,6,桃園市平鎮區,機車
2280,109,9,桃園市平鎮區,機車
2281,109,12,桃園市平鎮區,機車
2282,110,4,桃園市平鎮區,機車
2283,110,7,桃園市平鎮區,機車
2284,110,7,桃園市平鎮區,機車
2285,110,9,桃園市平鎮區,機車
2286,110,10,桃園市平鎮區,機車
2287,101,4,嘉義縣民雄鄉,機車
2288,101,5,嘉義縣民雄鄉,機車
2289,101,9,嘉義縣民雄鄉,機車
2290,102,2,嘉義縣民雄鄉,機車
2291,102,3,嘉義縣民雄鄉,機車
2292,102,5,嘉義縣民雄鄉,機車
2293,102,5,嘉義縣民雄鄉,機車
2294,102,11,嘉義縣民雄鄉,機車
2295,103,12,嘉義縣民雄鄉,機車
2296,104,3,嘉義縣民雄鄉,機車
2297,104,8,嘉義縣民雄鄉,機車
2298,104,10,嘉義縣民雄鄉,機車
2299,105,1,嘉義縣民雄鄉,機車
2300,105,4,嘉義縣民雄鄉,機車
2301,105,5,嘉義縣民雄鄉,機車
2302,106,1,嘉義縣民雄鄉,機車
2303,106,4,嘉義縣民雄鄉,機車
2304,106,9,嘉義縣民雄鄉,機車
2305,106,12,嘉義縣民雄鄉,機車
2306,107,1,嘉義縣民雄鄉,機車
2307,107,2,嘉義縣民雄鄉,機車
2308,107,3,嘉義縣民雄鄉,機車
2309,107,8,嘉義縣民雄鄉,機車
2310,107,9,嘉義縣民雄鄉,機車
2311,108,2,嘉義縣民雄鄉,機車
2312,108,6,嘉義縣民雄鄉,機車
2313,108,6,嘉義縣民雄鄉,機車
2314,108,10,嘉義縣民雄鄉,機車
2315,109,3,嘉義縣民雄鄉,機車
2316,109,4,嘉義縣民雄鄉,機車
2317,109,8,嘉義縣民雄鄉,機車
2318,109,10,嘉義縣民雄鄉,機車
2319,109,10,嘉義縣民雄鄉,機車
2320,110,3,嘉義縣民雄鄉,機車
2321,110,9,嘉義縣民雄鄉,機車
2322,110,11,嘉義縣民雄鄉,機車
2323,101,3,高雄市永安區,機車
2324,101,9,高雄市永安區,機車
2325,103,2,高雄市永安區,機車
2326,103,8,高雄市永安區,機車
2327,104,6,高雄市永安區,機車
2328,109,3,高雄市永安區,機車
2329,109,4,高雄市永安區,機車
2330,109,4,高雄市永安區,機車
2331,109,9,高雄市永安區,機車
2332,110,5,高雄市永安區,機車
2333,110,10,高雄市永安區,機車
2334,101,2,新北市永和區,機車
2335,101,10,新北市永和區,機車
2336,101,12,新北市永和區,機車
2337,102,3,新北市永和區,機車
2338,102,6,新北市永和區,機車
2339,102,11,新北市永和區,機車
2340,103,3,新北市永和區,機車
2341,103,5,新北市永和區,機車
2342,104,10,新北市永和區,機車
2343,104,11,新北市永和區,機車
2344,105,3,新北市永和區,機車
2345,105,3,新北市永和區,機車
2346,105,9,新北市永和區,機車
2347,106,11,新北市永和區,機車
2348,107,8,新北市永和區,機車
2349,107,9,新北市永和區,機車
2350,107,9,新北市永和區,機車
2351,108,8,新北市永和區,機車
2352,109,4,新北市永和區,機車
2353,110,4,新北市永和區,機車
2354,110,5,新北市永和區,機車
2355,110,7,新北市永和區,機車
2356,101,10,臺南市永康區,機車
2357,101,5,臺南市永康區,機車
2358,101,7,臺南市永康區,機車
2359,101,9,臺南市永康區,機車
2360,101,10,臺南市永康區,機車
2361,102,1,臺南市永康區,機車
2362,102,6,臺南市永康區,機車
2363,102,7,臺南市永康區,機車
2364,102,8,臺南市永康區,機車
2365,102,8,臺南市永康區,機車
2366,102,10,臺南市永康區,機車
2367,102,11,臺南市永康區,機車
2368,102,11,臺南市永康區,機車
2369,103,3,臺南市永康區,機車
2370,103,4,臺南市永康區,機車
2371,103,9,臺南市永康區,機車
2372,103,9,臺南市永康區,機車
2373,103,12,臺南市永康區,機車
2374,104,6,臺南市永康區,機車
2375,104,8,臺南市永康區,機車
2376,104,11,臺南市永康區,機車
2377,104,12,臺南市永康區,機車
2378,105,3,臺南市永康區,機車
2379,105,4,臺南市永康區,機車
2380,105,6,臺南市永康區,機車
2381,105,9,臺南市永康區,機車
2382,105,12,臺南市永康區,機車
2383,106,6,臺南市永康區,機車
2384,106,12,臺南市永康區,機車
2385,107,3,臺南市永康區,機車
2386,107,4,臺南市永康區,機車
2387,107,7,臺南市永康區,機車
2388,107,11,臺南市永康區,機車
2389,107,12,臺南市永康區,機車
2390,108,8,臺南市永康區,機車
2391,108,9,臺南市永康區,機車
2392,109,1,臺南市永康區,機車
2393,109,2,臺南市永康區,機車
2394,109,3,臺南市永康區,機車
2395,109,3,臺南市永康區,機車
2396,109,6,臺南市永康區,機車
2397,110,3,臺南市永康區,機車
2398,110,6,臺南市永康區,機車
2399,110,7,臺南市永康區,機車
2400,110,7,臺南市永康區,機車
2401,101,1,彰化縣永靖鄉,機車
2402,103,2,彰化縣永靖鄉,機車
2403,103,7,彰化縣永靖鄉,機車
2404,104,5,彰化縣永靖鄉,機車
2405,104,8,彰化縣永靖鄉,機車
2406,104,12,彰化縣永靖鄉,機車
2407,104,12,彰化縣永靖鄉,機車
2408,105,4,彰化縣永靖鄉,機車
2409,106,4,彰化縣永靖鄉,機車
2410,107,1,彰化縣永靖鄉,機車
2411,107,6,彰化縣永靖鄉,機車
2412,109,2,彰化縣永靖鄉,機車
2413,109,2,彰化縣永靖鄉,機車
2414,109,6,彰化縣永靖鄉,機車
2415,109,7,彰化縣永靖鄉,機車
2416,110,4,彰化縣永靖鄉,機車
2417,110,4,彰化縣永靖鄉,機車
2418,101,12,臺南市玉井區,機車
2419,102,2,臺南市玉井區,機車
2420,104,2,臺南市玉井區,機車
2421,105,1,臺南市玉井區,機車
2422,106,3,臺南市玉井區,機車
2423,107,6,臺南市玉井區,機車
2424,108,5,臺南市玉井區,機車
2425,109,11,臺南市玉井區,機車
2426,110,10,臺南市玉井區,機車
2427,101,7,花蓮縣玉里鎮,機車
2428,101,11,花蓮縣玉里鎮,機車
2429,102,4,花蓮縣玉里鎮,機車
2430,102,4,花蓮縣玉里鎮,機車
2431,102,7,花蓮縣玉里鎮,機車
2432,102,7,花蓮縣玉里鎮,機車
2433,103,1,花蓮縣玉里鎮,機車
2434,103,12,花蓮縣玉里鎮,機車
2435,104,4,花蓮縣玉里鎮,機車
2436,105,5,花蓮縣玉里鎮,機車
2437,105,10,花蓮縣玉里鎮,機車
2438,106,2,花蓮縣玉里鎮,機車
2439,106,8,花蓮縣玉里鎮,機車
2440,106,8,花蓮縣玉里鎮,機車
2441,106,12,花蓮縣玉里鎮,機車
2442,107,5,花蓮縣玉里鎮,機車
2443,107,6,花蓮縣玉里鎮,機車
2444,107,8,花蓮縣玉里鎮,機車
2445,108,3,花蓮縣玉里鎮,機車
2446,108,11,花蓮縣玉里鎮,機車
2447,108,12,花蓮縣玉里鎮,機車
2448,109,2,花蓮縣玉里鎮,機車
2449,109,8,花蓮縣玉里鎮,機車
2450,110,4,花蓮縣玉里鎮,機車
2451,110,7,花蓮縣玉里鎮,機車
2452,110,10,花蓮縣玉里鎮,機車
2453,101,2,彰化縣田中鎮,機車
2454,101,10,彰化縣田中鎮,機車
2455,103,5,彰化縣田中鎮,機車
2456,104,5,彰化縣田中鎮,機車
2457,105,11,彰化縣田中鎮,機車
2458,106,9,彰化縣田中鎮,機車
2459,107,11,彰化縣田中鎮,機車
2460,108,7,彰化縣田中鎮,機車
2461,109,3,彰化縣田中鎮,機車
2462,109,8,彰化縣田中鎮,機車
2463,110,5,彰化縣田中鎮,機車
2464,110,8,彰化縣田中鎮,機車
2465,110,11,彰化縣田中鎮,機車
2466,101,10,彰化縣田尾鄉,機車
2467,101,11,彰化縣田尾鄉,機車
2468,103,6,彰化縣田尾鄉,機車
2469,103,8,彰化縣田尾鄉,機車
2470,104,3,彰化縣田尾鄉,機車
2471,104,6,彰化縣田尾鄉,機車
2472,104,12,彰化縣田尾鄉,機車
2473,105,12,彰化縣田尾鄉,機車
2474,106,1,彰化縣田尾鄉,機車
2475,108,11,彰化縣田尾鄉,機車
2476,109,4,彰化縣田尾鄉,機車
2477,109,5,彰化縣田尾鄉,機車
2478,109,8,彰化縣田尾鄉,機車
2479,102,10,高雄市田寮區,機車
2480,106,4,高雄市田寮區,機車
2481,110,8,高雄市田寮區,機車
2482,102,1,高雄市甲仙區,機車
2483,102,1,高雄市甲仙區,機車
2484,102,10,高雄市甲仙區,機車
2485,103,3,高雄市甲仙區,機車
2486,104,3,高雄市甲仙區,機車
2487,109,2,高雄市甲仙區,機車
2488,110,5,高雄市甲仙區,機車
2489,101,7,澎湖縣白沙鄉,機車
2490,105,11,澎湖縣白沙鄉,機車
2491,106,7,澎湖縣白沙鄉,機車
2492,110,11,澎湖縣白沙鄉,機車
2493,101,10,臺南市白河區,機車
2494,102,2,臺南市白河區,機車
2495,102,4,臺南市白河區,機車
2496,102,8,臺南市白河區,機車
2497,103,6,臺南市白河區,機車
2498,103,12,臺南市白河區,機車
2499,105,1,臺南市白河區,機車
2500,105,1,臺南市白河區,機車
2501,105,4,臺南市白河區,機車
2502,105,9,臺南市白河區,機車
2503,106,3,臺南市白河區,機車
2504,106,8,臺南市白河區,機車
2505,106,9,臺南市白河區,機車
2506,106,12,臺南市白河區,機車
2507,107,11,臺南市白河區,機車
2508,108,10,臺南市白河區,機車
2509,109,4,臺南市白河區,機車
2510,109,10,臺南市白河區,機車
2511,101,10,臺中市石岡區,機車
2512,101,12,臺中市石岡區,機車
2513,102,3,臺中市石岡區,機車
2514,102,12,臺中市石岡區,機車
2515,104,5,臺中市石岡區,機車
2516,106,9,臺中市石岡區,機車
2517,103,10,新北市石門區,機車
2518,104,3,新北市石門區,機車
2519,104,9,新北市石門區,機車
2520,105,6,新北市石門區,機車
2521,106,2,新北市石門區,機車
2522,107,4,新北市石門區,機車
2523,110,7,新北市石門區,機車
2524,110,9,新北市石門區,機車
2525,102,3,新北市石碇區,機車
2526,103,8,新北市石碇區,機車
2527,103,11,新北市石碇區,機車
2528,105,4,新北市石碇區,機車
2529,105,4,新北市石碇區,機車
2530,105,4,新北市石碇區,機車
2531,105,6,新北市石碇區,機車
2532,105,7,新北市石碇區,機車
2533,106,8,新北市石碇區,機車
2534,107,5,新北市石碇區,機車
2535,110,4,新北市石碇區,機車
2536,110,5,新北市石碇區,機車
2537,102,8,花蓮縣光復鄉,機車
2538,103,7,花蓮縣光復鄉,機車
2539,103,8,花蓮縣光復鄉,機車
2540,103,9,花蓮縣光復鄉,機車
2541,105,6,花蓮縣光復鄉,機車
2542,106,7,花蓮縣光復鄉,機車
2543,107,5,花蓮縣光復鄉,機車
2544,109,4,花蓮縣光復鄉,機車
2545,109,8,花蓮縣光復鄉,機車
2546,101,2,花蓮縣吉安鄉,機車
2547,101,7,花蓮縣吉安鄉,機車
2548,101,8,花蓮縣吉安鄉,機車
2549,101,10,花蓮縣吉安鄉,機車
2550,101,11,花蓮縣吉安鄉,機車
2551,102,6,花蓮縣吉安鄉,機車
2552,102,7,花蓮縣吉安鄉,機車
2553,102,8,花蓮縣吉安鄉,機車
2554,102,8,花蓮縣吉安鄉,機車
2555,102,12,花蓮縣吉安鄉,機車
2556,102,12,花蓮縣吉安鄉,機車
2557,102,12,花蓮縣吉安鄉,機車
2558,103,6,花蓮縣吉安鄉,機車
2559,103,10,花蓮縣吉安鄉,機車
2560,104,5,花蓮縣吉安鄉,機車
2561,104,6,花蓮縣吉安鄉,機車
2562,105,1,花蓮縣吉安鄉,機車
2563,105,1,花蓮縣吉安鄉,機車
2564,105,4,花蓮縣吉安鄉,機車
2565,105,8,花蓮縣吉安鄉,機車
2566,105,12,花蓮縣吉安鄉,機車
2567,105,12,花蓮縣吉安鄉,機車
2568,106,1,花蓮縣吉安鄉,機車
2569,106,1,花蓮縣吉安鄉,機車
2570,106,7,花蓮縣吉安鄉,機車
2571,106,8,花蓮縣吉安鄉,機車
2572,106,11,花蓮縣吉安鄉,機車
2573,107,3,花蓮縣吉安鄉,機車
2574,107,4,花蓮縣吉安鄉,機車
2575,107,4,花蓮縣吉安鄉,機車
2576,107,6,花蓮縣吉安鄉,機車
2577,108,8,花蓮縣吉安鄉,機車
2578,108,12,花蓮縣吉安鄉,機車
2579,109,1,花蓮縣吉安鄉,機車
2580,109,6,花蓮縣吉安鄉,機車
2581,109,6,花蓮縣吉安鄉,機車
2582,109,7,花蓮縣吉安鄉,機車
2583,109,8,花蓮縣吉安鄉,機車
2584,109,8,花蓮縣吉安鄉,機車
2585,109,10,花蓮縣吉安鄉,機車
2586,110,4,花蓮縣吉安鄉,機車
2587,110,5,花蓮縣吉安鄉,機車
2588,110,8,花蓮縣吉安鄉,機車
2589,101,4,南投縣名間鄉,機車
2590,101,10,南投縣名間鄉,機車
2591,102,10,南投縣名間鄉,機車
2592,103,8,南投縣名間鄉,機車
2593,103,8,南投縣名間鄉,機車
2594,103,9,南投縣名間鄉,機車
2595,103,12,南投縣名間鄉,機車
2596,104,1,南投縣名間鄉,機車
2597,104,9,南投縣名間鄉,機車
2598,104,10,南投縣名間鄉,機車
2599,105,5,南投縣名間鄉,機車
2600,105,5,南投縣名間鄉,機車
2601,105,6,南投縣名間鄉,機車
2602,105,11,南投縣名間鄉,機車
2603,106,7,南投縣名間鄉,機車
2604,107,3,南投縣名間鄉,機車
2605,107,3,南投縣名間鄉,機車
2606,107,5,南投縣名間鄉,機車
2607,107,7,南投縣名間鄉,機車
2608,107,11,南投縣名間鄉,機車
2609,107,11,南投縣名間鄉,機車
2610,108,5,南投縣名間鄉,機車
2611,108,7,南投縣名間鄉,機車
2612,108,7,南投縣名間鄉,機車
2613,108,9,南投縣名間鄉,機車
2614,109,1,南投縣名間鄉,機車
2615,110,5,南投縣名間鄉,機車
2616,110,6,南投縣名間鄉,機車
2617,101,2,臺中市后里區,機車
2618,101,11,臺中市后里區,機車
2619,102,2,臺中市后里區,機車
2620,102,6,臺中市后里區,機車
2621,103,11,臺中市后里區,機車
2622,106,7,臺中市后里區,機車
2623,106,9,臺中市后里區,機車
2624,106,10,臺中市后里區,機車
2625,107,2,臺中市后里區,機車
2626,108,10,臺中市后里區,機車
2627,109,1,臺中市后里區,機車
2628,109,11,臺中市后里區,機車
2629,109,12,臺中市后里區,機車
2630,110,6,臺中市后里區,機車
2631,110,7,臺中市后里區,機車
2632,110,10,臺中市后里區,機車
2633,101,7,臺南市安平區,機車
2634,102,6,臺南市安平區,機車
2635,102,7,臺南市安平區,機車
2636,103,1,臺南市安平區,機車
2637,103,2,臺南市安平區,機車
2638,103,5,臺南市安平區,機車
2639,104,11,臺南市安平區,機車
2640,105,6,臺南市安平區,機車
2641,106,8,臺南市安平區,機車
2642,106,11,臺南市安平區,機車
2643,107,1,臺南市安平區,機車
2644,107,1,臺南市安平區,機車
2645,107,9,臺南市安平區,機車
2646,108,1,臺南市安平區,機車
2647,109,1,臺南市安平區,機車
2648,109,4,臺南市安平區,機車
2649,109,12,臺南市安平區,機車
2650,109,12,臺南市安平區,機車
2651,110,5,臺南市安平區,機車
2652,101,3,臺南市安定區,機車
2653,101,6,臺南市安定區,機車
2654,101,8,臺南市安定區,機車
2655,101,12,臺南市安定區,機車
2656,101,12,臺南市安定區,機車
2657,102,2,臺南市安定區,機車
2658,102,10,臺南市安定區,機車
2659,103,4,臺南市安定區,機車
2660,103,7,臺南市安定區,機車
2661,103,11,臺南市安定區,機車
2662,104,6,臺南市安定區,機車
2663,104,10,臺南市安定區,機車
2664,105,4,臺南市安定區,機車
2665,105,4,臺南市安定區,機車
2666,105,10,臺南市安定區,機車
2667,106,9,臺南市安定區,機車
2668,107,2,臺南市安定區,機車
2669,107,3,臺南市安定區,機車
2670,107,4,臺南市安定區,機車
2671,107,6,臺南市安定區,機車
2672,107,8,臺南市安定區,機車
2673,107,12,臺南市安定區,機車
2674,108,4,臺南市安定區,機車
2675,108,6,臺南市安定區,機車
2676,108,7,臺南市安定區,機車
2677,108,11,臺南市安定區,機車
2678,108,11,臺南市安定區,機車
2679,109,1,臺南市安定區,機車
2680,109,1,臺南市安定區,機車
2681,109,2,臺南市安定區,機車
2682,109,2,臺南市安定區,機車
2683,109,11,臺南市安定區,機車
2684,110,9,臺南市安定區,機車
2685,110,10,臺南市安定區,機車
2686,101,2,臺南市安南區,機車
2687,101,2,臺南市安南區,機車
2688,101,3,臺南市安南區,機車
2689,101,6,臺南市安南區,機車
2690,101,9,臺南市安南區,機車
2691,101,11,臺南市安南區,機車
2692,102,3,臺南市安南區,機車
2693,102,7,臺南市安南區,機車
2694,102,10,臺南市安南區,機車
2695,102,11,臺南市安南區,機車
2696,102,12,臺南市安南區,機車
2697,103,6,臺南市安南區,機車
2698,103,7,臺南市安南區,機車
2699,103,8,臺南市安南區,機車
2700,103,8,臺南市安南區,機車
2701,103,9,臺南市安南區,機車
2702,104,2,臺南市安南區,機車
2703,104,2,臺南市安南區,機車
2704,104,2,臺南市安南區,機車
2705,104,2,臺南市安南區,機車
2706,104,5,臺南市安南區,機車
2707,104,7,臺南市安南區,機車
2708,104,8,臺南市安南區,機車
2709,104,8,臺南市安南區,機車
2710,104,8,臺南市安南區,機車
2711,104,10,臺南市安南區,機車
2712,104,11,臺南市安南區,機車
2713,104,12,臺南市安南區,機車
2714,105,1,臺南市安南區,機車
2715,105,2,臺南市安南區,機車
2716,105,2,臺南市安南區,機車
2717,105,3,臺南市安南區,機車
2718,105,4,臺南市安南區,機車
2719,105,7,臺南市安南區,機車
2720,105,10,臺南市安南區,機車
2721,106,1,臺南市安南區,機車
2722,106,1,臺南市安南區,機車
2723,106,4,臺南市安南區,機車
2724,106,5,臺南市安南區,機車
2725,106,5,臺南市安南區,機車
2726,106,5,臺南市安南區,機車
2727,106,5,臺南市安南區,機車
2728,106,6,臺南市安南區,機車
2729,106,6,臺南市安南區,機車
2730,106,7,臺南市安南區,機車
2731,106,8,臺南市安南區,機車
2732,106,10,臺南市安南區,機車
2733,106,11,臺南市安南區,機車
2734,106,12,臺南市安南區,機車
2735,107,2,臺南市安南區,機車
2736,107,4,臺南市安南區,機車
2737,107,7,臺南市安南區,機車
2738,107,12,臺南市安南區,機車
2739,108,5,臺南市安南區,機車
2740,108,6,臺南市安南區,機車
2741,108,8,臺南市安南區,機車
2742,108,10,臺南市安南區,機車
2743,108,10,臺南市安南區,機車
2744,108,11,臺南市安南區,機車
2745,109,2,臺南市安南區,機車
2746,109,2,臺南市安南區,機車
2747,109,5,臺南市安南區,機車
2748,109,8,臺南市安南區,機車
2749,109,8,臺南市安南區,機車
2750,109,9,臺南市安南區,機車
2751,109,10,臺南市安南區,機車
2752,109,11,臺南市安南區,機車
2753,109,11,臺南市安南區,機車
2754,109,12,臺南市安南區,機車
2755,110,3,臺南市安南區,機車
2756,110,3,臺南市安南區,機車
2757,110,5,臺南市安南區,機車
2758,110,9,臺南市安南區,機車
2759,110,11,臺南市安南區,機車
2760,110,12,臺南市安南區,機車
2761,101,2,基隆市安樂區,機車
2762,101,4,基隆市安樂區,機車
2763,102,9,基隆市安樂區,機車
2764,102,10,基隆市安樂區,機車
2765,103,1,基隆市安樂區,機車
2766,103,8,基隆市安樂區,機車
2767,104,7,基隆市安樂區,機車
2768,105,6,基隆市安樂區,機車
2769,105,9,基隆市安樂區,機車
2770,108,1,基隆市安樂區,機車
2771,109,7,基隆市安樂區,機車
2772,109,8,基隆市安樂區,機車
2773,110,1,基隆市安樂區,機車
2774,110,8,基隆市安樂區,機車
2775,102,2,新竹縣尖石鄉,機車
2776,105,5,新竹縣尖石鄉,機車
2777,106,4,新竹縣尖石鄉,機車
2778,107,9,新竹縣尖石鄉,機車
2779,109,11,新竹縣尖石鄉,機車
2780,101,11,臺東縣成功鎮,機車
2781,101,11,臺東縣成功鎮,機車
2782,103,1,臺東縣成功鎮,機車
2783,105,1,臺東縣成功鎮,機車
2784,105,3,臺東縣成功鎮,機車
2785,105,8,臺東縣成功鎮,機車
2786,106,4,臺東縣成功鎮,機車
2787,107,12,臺東縣成功鎮,機車
2788,107,12,臺東縣成功鎮,機車
2789,108,7,臺東縣成功鎮,機車
2790,108,9,臺東縣成功鎮,機車
2791,109,2,臺東縣成功鎮,機車
2792,109,2,臺東縣成功鎮,機車
2793,109,8,臺東縣成功鎮,機車
2794,110,5,臺東縣成功鎮,機車
2795,101,3,嘉義縣朴子市,機車
2796,101,5,嘉義縣朴子市,機車
2797,101,10,嘉義縣朴子市,機車
2798,102,2,嘉義縣朴子市,機車
2799,102,7,嘉義縣朴子市,機車
2800,104,12,嘉義縣朴子市,機車
2801,105,12,嘉義縣朴子市,機車
2802,106,3,嘉義縣朴子市,機車
2803,106,12,嘉義縣朴子市,機車
2804,107,8,嘉義縣朴子市,機車
2805,108,8,嘉義縣朴子市,機車
2806,108,10,嘉義縣朴子市,機車
2807,109,10,嘉義縣朴子市,機車
2808,109,10,嘉義縣朴子市,機車
2809,110,10,嘉義縣朴子市,機車
2810,110,12,嘉義縣朴子市,機車
2811,101,7,新北市汐止區,機車
2812,101,11,新北市汐止區,機車
2813,101,12,新北市汐止區,機車
2814,102,5,新北市汐止區,機車
2815,102,6,新北市汐止區,機車
2816,103,10,新北市汐止區,機車
2817,104,11,新北市汐止區,機車
2818,106,12,新北市汐止區,機車
2819,107,7,新北市汐止區,機車
2820,108,6,新北市汐止區,機車
2821,108,7,新北市汐止區,機車
2822,109,2,新北市汐止區,機車
2823,109,4,新北市汐止區,機車
2824,109,9,新北市汐止區,機車
2825,109,11,新北市汐止區,機車
2826,110,9,新北市汐止區,機車
2827,102,11,臺東縣池上鄉,機車
2828,103,12,臺東縣池上鄉,機車
2829,105,7,臺東縣池上鄉,機車
2830,109,11,臺東縣池上鄉,機車
2831,101,5,南投縣竹山鎮,機車
2832,101,5,南投縣竹山鎮,機車
2833,101,6,南投縣竹山鎮,機車
2834,101,8,南投縣竹山鎮,機車
2835,102,4,南投縣竹山鎮,機車
2836,102,8,南投縣竹山鎮,機車
2837,104,1,南投縣竹山鎮,機車
2838,104,2,南投縣竹山鎮,機車
2839,104,5,南投縣竹山鎮,機車
2840,104,6,南投縣竹山鎮,機車
2841,104,11,南投縣竹山鎮,機車
2842,104,12,南投縣竹山鎮,機車
2843,105,7,南投縣竹山鎮,機車
2844,105,9,南投縣竹山鎮,機車
2845,106,1,南投縣竹山鎮,機車
2846,106,7,南投縣竹山鎮,機車
